"Date","Country","Population","New confirmed cases","New deaths","Total confirmed cases","Total deaths"
"2020-04-01","Sweden",10183175,407,34,4435,180
"2020-04-01","Switzerland",8516543,696,78,16108,373
"2020-04-01","Syria",16906283,0,0,10,2
"2020-04-01","Taiwan",23780452,16,0,322,5
"2020-04-01","Thailand",69428524,0,0,1651,10
"2020-04-01","Timor Leste",1267972,0,0,1,0
"2020-04-01","Togo",7889094,0,0,34,1
"2020-04-01","Trinidad and Tobago",1389858,2,0,87,3
"2020-04-01","Tunisia",11565204,50,1,362,9
"2020-04-01","Turkey",82319724,1996,46,13531,214
"2020-04-01","Turks and Caicos islands",31458,0,0,5,0
"2020-04-01","Uganda",42723139,11,0,44,0
"2020-04-01","Ukraine",44622516,69,2,549,13
"2020-04-01","United Arab Emirates",9630959,53,1,664,6
"2020-04-01","United Kingdom",66488991,3009,381,25150,1789
"2020-04-01","United Republic of Tanzania",56318348,0,0,19,1
"2020-04-01","United States Virgin Islands",106977,0,0,30,0
"2020-04-01","United States of America",327167434,24998,909,189618,4079
"2020-04-01","Uruguay",3449299,18,0,338,1
"2020-04-01","Uzbekistan",32955400,24,0,173,2
"2020-04-01","Venezuela",28870195,0,0,135,3
"2020-04-01","Vietnam",95540395,0,0,229,0
"2020-04-01","Zambia",17351822,0,0,35,0
"2020-04-01","Zimbabwe",14439018,1,0,8,1
"2020-04-02","Afghanistan",37172386,26,0,192,4
"2020-04-02","Albania",2866376,16,0,259,15
"2020-04-02","Algeria",42228429,263,23,847,58
"2020-04-02","Andorra",77006,14,2,390,14
"2020-04-02","Angola",30809762,1,0,8,2
"2020-04-02","Anguilla",0,0,0,2,0
"2020-04-02","Antigua and Barbuda",96286,0,0,7,0
"2020-04-02","Argentina",44494502,167,7,1133,31
"2020-04-02","Armenia",2951776,39,0,571,3
"2020-04-02","Aruba",105845,0,0,55,0
"2020-04-02","Australia",24992369,269,1,4976,21
"2020-04-02","Austria",8847037,529,18,10711,146
"2020-04-02","Azerbaijan",9942334,61,0,359,5
"2020-04-02","Bahamas",385640,6,1,21,1
"2020-04-02","Bahrain",1569439,2,0,569,4
"2020-04-02","Bangladesh",161356039,3,1,54,6
"2020-04-02","Barbados",286641,11,0,45,0
"2020-04-02","Belarus",9485386,0,0,152,0
"2020-04-02","Belgium",11422068,1189,123,13964,828
"2020-04-02","Belize",383071,0,0,3,0
"2020-04-02","Benin",11485048,5,0,13,0
"2020-04-02","Bermuda",63968,0,0,32,0
"2020-04-02","Bhutan",754394,1,0,5,0
"2020-04-02","Bolivia",11353142,8,1,123,8
"2020-04-02","Bonaire, Saint Eustatius and Saba",0,2,0,2,0
"2020-04-02","Bosnia and Herzegovina",3323929,51,1,464,13
"2020-04-02","Botswana",2254126,1,1,4,1
"2020-04-02","Brazil",209469333,1119,40,6836,241
"2020-04-02","British Virgin Islands",29802,0,0,3,0
"2020-04-02","Brunei Darussalam",428962,2,0,131,1
"2020-04-02","Bulgaria",7024216,23,2,422,10
"2020-04-02","Burkina Faso",19751535,15,2,261,14
"2020-04-02","Burundi",11175378,0,0,2,0
"2020-04-02","Cambodia",16249798,1,0,110,0
"2020-04-02","Cameroon",25216237,40,0,233,6
"2020-04-02","Canada",37058856,1059,13,9595,109
"2020-04-02","Cape Verde",543767,0,0,6,1
"2020-04-02","Cayman Islands",64174,8,0,22,1
"2020-04-02","Central African Republic",4666377,2,0,8,0
"2020-04-02","Chad",15477751,0,0,7,0
"2020-04-02","Chile",18729160,293,4,3031,16
"2020-04-02","China",1392730000,100,6,82395,3316
"2020-04-02","Colombia",49648685,159,1,1065,17
"2020-04-02","Congo",5244363,0,0,22,2
"2020-04-02","Costa Rica",4999441,28,0,375,2
"2020-04-02","Cote dIvoire",25069229,22,0,190,1
"2020-04-02","Croatia",4089400,96,0,963,6
"2020-04-02","Cuba",11338138,26,0,212,6
"2020-04-02","Cura̤ao",159849,0,0,11,1
"2020-04-02","Cyprus",1189265,58,1,320,9
"2020-04-02","Czechia",0,281,8,3589,39
"2020-04-02","Democratic Republic of the Congo",84068091,25,3,123,11
"2020-04-02","Denmark",5797446,247,14,3107,104
"2020-04-02","Djibouti",958920,3,0,34,0
"2020-04-02","Dominica",71625,1,0,12,0
"2020-04-02","Dominican Republic",10627165,175,6,1284,57
"2020-04-02","Ecuador",17084357,456,41,2758,120
"2020-04-02","Egypt",98423595,54,5,710,46
"2020-04-02","El Salvador",6420744,9,1,41,2
"2020-04-02","Equatorial Guinea",1308974,0,0,15,0
"2020-04-02","Eritrea",0,3,0,18,0
"2020-04-02","Estonia",1320884,34,1,779,5
"2020-04-02","Eswatini",1367000,0,0,9,0
"2020-04-02","Ethiopia",109224559,4,0,29,0
"2020-04-02","Faroe Islands",48497,4,0,173,0
"2020-04-02","Fiji",883483,2,0,7,0
"2020-04-02","Finland",5518050,62,0,1446,17
"2020-04-02","France",66987244,4861,509,56989,4032
"2020-04-02","French Polynesia",277679,0,0,37,0
"2020-04-02","Gabon",2119275,2,0,18,1
"2020-04-02","Gambia",2280102,0,0,4,1
"2020-04-02","Georgia",3731000,5,0,115,0
"2020-04-02","Germany",82927922,6156,140,73522,872
"2020-04-02","Ghana",29767108,43,0,195,5
"2020-04-02","Gibraltar",33718,0,0,69,0
"2020-04-02","Greece",10727668,61,1,1375,50
"2020-04-02","Greenland",56025,0,0,10,0
"2020-04-02","Grenada",111454,1,0,10,0
"2020-04-02","Guam",165768,8,0,77,3
"2020-04-02","Guatemala",17247807,8,0,46,1
"2020-04-02","Guernsey",63026,18,0,78,0
"2020-04-02","Guinea",12414318,14,0,30,0
"2020-04-02","Guinea Bissau",1874309,1,0,9,0
"2020-04-02","Guyana",779004,7,2,19,4
"2020-04-02","Haiti",11123176,1,0,16,0
"2020-04-02","Holy See",1000,0,0,6,0
"2020-04-02","Honduras",9587522,47,4,219,14
"2020-04-02","Hungary",9768785,33,4,525,20
"2020-04-02","Iceland",353574,85,0,1220,2
"2020-04-02","India",1352617328,568,15,1965,50
"2020-04-02","Indonesia",267663435,149,21,1677,157
"2020-04-02","Iran",81800269,2987,138,47593,3036
"2020-04-02","Iraq",38433600,0,0,694,50
"2020-04-02","Ireland",4853506,212,14,3447,85
"2020-04-02","Isle of Man",84077,13,0,65,0
"2020-04-02","Israel",8883800,675,1,5591,21
"2020-04-02","Italy",60431283,4782,727,110574,13157
"2020-04-02","Jamaica",2934855,6,2,44,3
"2020-04-02","Japan",126529100,225,1,2178,57
"2020-04-02","Jersey",106800,0,0,81,2
"2020-04-02","Jordan",9956011,4,0,278,5
"2020-04-02","Kazakhstan",18276499,8,1,348,2
"2020-04-02","Kenya",51393010,22,0,81,1
"2020-04-02","Kosovo",1845300,0,0,112,1
"2020-04-02","Kuwait",4137309,28,0,317,0
"2020-04-02","Kyrgyzstan",6315800,5,1,112,1
"2020-04-02","Laos",7061507,1,0,10,0
"2020-04-02","Latvia",1926542,48,0,446,0
"2020-04-02","Lebanon",6848925,16,0,479,12
"2020-04-02","Liberia",4818977,3,0,6,0
"2020-04-02","Libya",6678567,0,0,10,0
"2020-04-02","Liechtenstein",37910,4,0,72,0
"2020-04-02","Lithuania",2789533,48,1,581,8
"2020-04-02","Luxembourg",607728,141,6,2319,29
"2020-04-02","Madagascar",26262368,8,0,54,0
"2020-04-02","Malaysia",31528585,282,8,2908,45
"2020-04-02","Maldives",515696,1,0,19,0
"2020-04-02","Mali",19077690,10,0,28,1
"2020-04-02","Malta",483530,21,0,188,0
"2020-04-02","Mauritania",4403319,0,0,5,0
"2020-04-02","Mauritius",1265303,11,2,154,5
"2020-04-02","Mexico",126190788,163,8,1378,37
"2020-04-02","Moldova",3545883,70,1,423,5
"2020-04-02","Monaco",38682,3,0,55,0
"2020-04-02","Mongolia",3170208,2,0,14,0
"2020-04-02","Montenegro",622345,14,0,123,1
"2020-04-02","Montserrat",5900,0,0,5,0
"2020-04-02","Morocco",36029138,37,3,654,39
"2020-04-02","Mozambique",29495962,2,0,10,0
"2020-04-02","Myanmar",53708395,1,0,16,1
"2020-04-02","Namibia",2448255,2,0,13,0
"2020-04-02","Nepal",28087871,0,0,5,0
"2020-04-02","Netherlands",17231017,1019,134,13614,1173
"2020-04-02","New Caledonia",284060,0,0,16,0
"2020-04-02","New Zealand",4885500,76,0,723,1
"2020-04-02","Nicaragua",6465513,0,0,5,1
"2020-04-02","Niger",22442948,54,2,74,5
"2020-04-02","Nigeria",195874740,20,0,151,2
"2020-04-02","North Macedonia",2082958,25,1,354,10
"2020-04-02","Northern Mariana Islands",56882,0,1,6,1
"2020-04-02","Norway",5314336,218,4,4665,32
"2020-04-02","Oman",4829483,18,0,210,1
"2020-04-02","Pakistan",212215030,252,5,2291,31
"2020-04-02","Palestine",4569087,17,0,134,1
"2020-04-02","Panama",4176873,136,2,1317,32
"2020-04-02","Papua New Guinea",8606316,0,0,1,0
"2020-04-02","Paraguay",6956071,0,0,69,3
"2020-04-02","Peru",31989256,258,17,1323,47
"2020-04-02","Philippines",106651922,227,8,2311,96
"2020-04-02","Poland",37978548,243,10,2554,43
"2020-04-02","Portugal",10281762,808,27,8251,187
"2020-04-02","Puerto Rico",3195153,47,3,286,11
"2020-04-02","Qatar",2781677,54,0,835,2
"2020-04-02","Romania",19473936,215,16,2460,85
"2020-04-02","Russia",144478050,440,7,2777,24
"2020-04-02","Rwanda",12301939,7,0,82,0
"2020-04-02","Saint Kitts and Nevis",52441,0,0,8,0
"2020-04-02","Saint Lucia",181889,0,0,13,0
"2020-04-02","Saint Vincent and the Grenadines",110210,1,0,2,0
"2020-04-02","San Marino",33785,6,0,236,26
"2020-04-02","Saudi Arabia",33699947,157,6,1720,16
"2020-04-02","Senegal",15854360,15,1,190,1
"2020-04-02","Serbia",6982084,160,0,1060,23
"2020-04-02","Seychelles",96762,0,0,10,0
"2020-04-02","Sierra Leone",7650154,0,0,1,0
"2020-04-02","Singapore",5638676,121,1,1000,4
"2020-04-02","Sint Maarten",41486,10,1,16,1
"2020-04-02","Slovakia",5447011,37,0,400,0
"2020-04-02","Slovenia",2067372,27,2,841,15
"2020-04-02","Somalia",15008154,2,0,5,0
"2020-04-02","South Africa",57779622,27,0,1380,5
"2020-04-02","South Korea",51635256,190,6,9976,169
"2020-04-02","Spain",46723749,7719,864,102136,9053
"2020-04-02","Sri Lanka",21670000,21,0,143,2
"2020-04-02","Sudan",41801533,0,0,7,2
"2020-04-02","Suriname",575991,0,0,10,0
"2020-04-02","Sweden",10183175,512,59,4947,239
"2020-04-02","Switzerland",8516543,962,5,17070,378
"2020-04-02","Syria",16906283,0,0,10,2
"2020-04-02","Taiwan",23780452,17,0,339,5
"2020-04-02","Thailand",69428524,120,2,1771,12
"2020-04-02","Timor Leste",1267972,0,0,1,0
"2020-04-02","Togo",7889094,2,1,36,2
"2020-04-02","Trinidad and Tobago",1389858,2,2,89,5
"2020-04-02","Tunisia",11565204,32,1,394,10
"2020-04-02","Turkey",82319724,2148,63,15679,277
"2020-04-02","Turks and Caicos islands",31458,0,0,5,0
"2020-04-02","Uganda",42723139,0,0,44,0
"2020-04-02","Ukraine",44622516,245,7,794,20
"2020-04-02","United Arab Emirates",9630959,0,0,664,6
"2020-04-02","United Kingdom",66488991,4324,743,29474,2532
"2020-04-02","United Republic of Tanzania",56318348,1,0,20,1
"2020-04-02","United States Virgin Islands",106977,0,0,30,0
"2020-04-02","United States of America",327167434,27103,1059,216721,5138
"2020-04-02","Uruguay",3449299,0,1,338,2
"2020-04-02","Uzbekistan",32955400,14,0,187,2
"2020-04-02","Venezuela",28870195,8,0,143,3
"2020-04-02","Vietnam",95540395,6,0,235,0
"2020-04-02","Zambia",17351822,1,0,36,0
"2020-04-02","Zimbabwe",14439018,0,0,8,1
"2020-04-03","Afghanistan",37172386,43,0,235,4
"2020-04-03","Albania",2866376,18,1,277,16
"2020-04-03","Algeria",42228429,0,0,847,58
"2020-04-03","Andorra",77006,38,1,428,15
"2020-04-03","Angola",30809762,0,0,8,2
"2020-04-03","Anguilla",0,1,0,3,0
"2020-04-03","Antigua and Barbuda",96286,2,0,9,0
"2020-04-03","Argentina",44494502,0,3,1133,34
"2020-04-03","Armenia",2951776,92,1,663,4
"2020-04-03","Aruba",105845,5,0,60,0
"2020-04-03","Australia",24992369,248,2,5224,23
"2020-04-03","Austria",8847037,418,12,11129,158
"2020-04-03","Azerbaijan",9942334,41,0,400,5
"2020-04-03","Bahamas",385640,3,0,24,1
"2020-04-03","Bahrain",1569439,74,0,643,4
"2020-04-03","Bangladesh",161356039,2,0,56,6
"2020-04-03","Barbados",286641,0,0,45,0
"2020-04-03","Belarus",9485386,102,4,254,4
"2020-04-03","Belgium",11422068,1384,183,15348,1011
"2020-04-03","Belize",383071,0,0,3,0
"2020-04-03","Benin",11485048,0,0,13,0
"2020-04-03","Bermuda",63968,3,0,35,0
"2020-04-03","Bhutan",754394,0,0,5,0
"2020-04-03","Bolivia",11353142,9,1,132,9
"2020-04-03","Bonaire, Saint Eustatius and Saba",0,0,0,2,0
"2020-04-03","Bosnia and Herzegovina",3323929,68,4,532,17
"2020-04-03","Botswana",2254126,0,0,4,1
"2020-04-03","Brazil",209469333,1074,58,7910,299
"2020-04-03","British Virgin Islands",29802,0,0,3,0
"2020-04-03","Brunei Darussalam",428962,2,0,133,1
"2020-04-03","Bulgaria",7024216,35,0,457,10
"2020-04-03","Burkina Faso",19751535,27,2,288,16
"2020-04-03","Burundi",11175378,1,0,3,0
"2020-04-03","Cambodia",16249798,4,0,114,0
"2020-04-03","Cameroon",25216237,38,1,271,7
"2020-04-03","Canada",37058856,1673,29,11268,138
"2020-04-03","Cape Verde",543767,0,0,6,1
"2020-04-03","Cayman Islands",64174,6,0,28,1
"2020-04-03","Central African Republic",4666377,0,0,8,0
"2020-04-03","Chad",15477751,0,0,7,0
"2020-04-03","Chile",18729160,373,2,3404,18
"2020-04-03","China",1392730000,70,10,82465,3326
"2020-04-03","Colombia",49648685,96,2,1161,19
"2020-04-03","Congo",5244363,19,1,41,3
"2020-04-03","Costa Rica",4999441,21,0,396,2
"2020-04-03","Cote dIvoire",25069229,4,0,194,1
"2020-04-03","Croatia",4089400,48,1,1011,7
"2020-04-03","Cuba",11338138,21,0,233,6
"2020-04-03","Cura̤ao",159849,0,0,11,1
"2020-04-03","Cyprus",1189265,36,0,356,9
"2020-04-03","Czechia",0,269,5,3858,44
"2020-04-03","Democratic Republic of the Congo",84068091,0,0,123,11
"2020-04-03","Denmark",5797446,279,19,3386,123
"2020-04-03","Djibouti",958920,7,0,41,0
"2020-04-03","Dominica",71625,0,0,12,0
"2020-04-03","Dominican Republic",10627165,96,3,1380,60
"2020-04-03","Ecuador",17084357,405,0,3163,120
"2020-04-03","Egypt",98423595,69,6,779,52
"2020-04-03","El Salvador",6420744,5,0,46,2
"2020-04-03","Equatorial Guinea",1308974,0,0,15,0
"2020-04-03","Eritrea",0,4,0,22,0
"2020-04-03","Estonia",1320884,79,6,858,11
"2020-04-03","Eswatini",1367000,0,0,9,0
"2020-04-03","Ethiopia",109224559,0,0,29,0
"2020-04-03","Faroe Islands",48497,4,0,177,0
"2020-04-03","Fiji",883483,0,0,7,0
"2020-04-03","Finland",5518050,72,2,1518,19
"2020-04-03","France",66987244,2116,471,59105,4503
"2020-04-03","French Polynesia",277679,0,0,37,0
"2020-04-03","Gabon",2119275,0,0,18,1
"2020-04-03","Gambia",2280102,0,0,4,1
"2020-04-03","Georgia",3731000,6,0,121,0
"2020-04-03","Germany",82927922,6174,145,79696,1017
"2020-04-03","Ghana",29767108,9,0,204,5
"2020-04-03","Gibraltar",33718,19,1,88,1
"2020-04-03","Greece",10727668,139,3,1514,53
"2020-04-03","Greenland",56025,0,0,10,0
"2020-04-03","Grenada",111454,0,0,10,0
"2020-04-03","Guam",165768,5,0,82,3
"2020-04-03","Guatemala",17247807,1,0,47,1
"2020-04-03","Guernsey",63026,13,0,91,0
"2020-04-03","Guinea",12414318,22,0,52,0
"2020-04-03","Guinea Bissau",1874309,0,0,9,0
"2020-04-03","Guyana",779004,0,0,19,4
"2020-04-03","Haiti",11123176,2,0,18,0
"2020-04-03","Holy See",1000,0,0,6,0
"2020-04-03","Honduras",9587522,3,1,222,15
"2020-04-03","Hungary",9768785,60,1,585,21
"2020-04-03","Iceland",353574,99,2,1319,4
"2020-04-03","India",1352617328,336,6,2301,56
"2020-04-03","Indonesia",267663435,113,13,1790,170
"2020-04-03","Iran",81800269,2875,124,50468,3160
"2020-04-03","Iraq",38433600,78,4,772,54
"2020-04-03","Ireland",4853506,402,13,3849,98
"2020-04-03","Isle of Man",84077,6,1,71,1
"2020-04-03","Israel",8883800,661,13,6252,34
"2020-04-03","Italy",60431283,4668,760,115242,13917
"2020-04-03","Jamaica",2934855,3,0,47,3
"2020-04-03","Japan",126529100,439,6,2617,63
"2020-04-03","Jersey",106800,0,0,81,2
"2020-04-03","Jordan",9956011,21,0,299,5
"2020-04-03","Kazakhstan",18276499,38,1,386,3
"2020-04-03","Kenya",51393010,29,2,110,3
"2020-04-03","Kosovo",1845300,13,0,125,1
"2020-04-03","Kuwait",4137309,25,0,342,0
"2020-04-03","Kyrgyzstan",6315800,13,0,125,1
"2020-04-03","Laos",7061507,0,0,10,0
"2020-04-03","Latvia",1926542,12,0,458,0
"2020-04-03","Lebanon",6848925,15,4,494,16
"2020-04-03","Liberia",4818977,0,0,6,0
"2020-04-03","Libya",6678567,1,1,11,1
"2020-04-03","Liechtenstein",37910,3,0,75,0
"2020-04-03","Lithuania",2789533,68,1,649,9
"2020-04-03","Luxembourg",607728,168,1,2487,30
"2020-04-03","Madagascar",26262368,5,0,59,0
"2020-04-03","Malawi",18143315,3,0,3,0
"2020-04-03","Malaysia",31528585,208,5,3116,50
"2020-04-03","Maldives",515696,0,0,19,0
"2020-04-03","Mali",19077690,8,2,36,3
"2020-04-03","Malta",483530,7,0,195,0
"2020-04-03","Mauritania",4403319,1,1,6,1
"2020-04-03","Mauritius",1265303,15,2,169,7
"2020-04-03","Mexico",126190788,0,0,1378,37
"2020-04-03","Moldova",3545883,82,1,505,6
"2020-04-03","Monaco",38682,5,0,60,0
"2020-04-03","Mongolia",3170208,0,0,14,0
"2020-04-03","Montenegro",622345,21,1,144,2
"2020-04-03","Montserrat",5900,0,0,5,0
"2020-04-03","Morocco",36029138,54,5,708,44
"2020-04-03","Mozambique",29495962,0,0,10,0
"2020-04-03","Myanmar",53708395,4,0,20,1
"2020-04-03","Namibia",2448255,0,0,13,0
"2020-04-03","Nepal",28087871,0,0,5,0
"2020-04-03","Netherlands",17231017,1083,166,14697,1339
"2020-04-03","New Caledonia",284060,0,0,16,0
"2020-04-03","New Zealand",4885500,49,0,772,1
"2020-04-03","Nicaragua",6465513,0,0,5,1
"2020-04-03","Niger",22442948,0,0,74,5
"2020-04-03","Nigeria",195874740,23,0,174,2
"2020-04-03","North Macedonia",2082958,0,1,354,11
"2020-04-03","Northern Mariana Islands",56882,2,0,8,1
"2020-04-03","Norway",5314336,270,10,4935,42
"2020-04-03","Oman",4829483,21,0,231,1
"2020-04-03","Pakistan",212215030,0,0,2291,31
"2020-04-03","Palestine",4569087,21,0,155,1
"2020-04-03","Panama",4176873,158,5,1475,37
"2020-04-03","Papua New Guinea",8606316,0,0,1,0
"2020-04-03","Paraguay",6956071,8,0,77,3
"2020-04-03","Peru",31989256,91,8,1414,55
"2020-04-03","Philippines",106651922,322,11,2633,107
"2020-04-03","Poland",37978548,392,14,2946,57
"2020-04-03","Portugal",10281762,783,22,9034,209
"2020-04-03","Puerto Rico",3195153,30,1,316,12
"2020-04-03","Qatar",2781677,114,1,949,3
"2020-04-03","Romania",19473936,278,9,2738,94
"2020-04-03","Russia",144478050,771,6,3548,30
"2020-04-03","Rwanda",12301939,0,0,82,0
"2020-04-03","Saint Kitts and Nevis",52441,0,0,8,0
"2020-04-03","Saint Lucia",181889,0,0,13,0
"2020-04-03","Saint Vincent and the Grenadines",110210,0,0,2,0
"2020-04-03","San Marino",33785,9,4,245,30
"2020-04-03","Saudi Arabia",33699947,165,5,1885,21
"2020-04-03","Senegal",15854360,5,0,195,1
"2020-04-03","Serbia",6982084,111,8,1171,31
"2020-04-03","Seychelles",96762,0,0,10,0
"2020-04-03","Sierra Leone",7650154,1,0,2,0
"2020-04-03","Singapore",5638676,49,1,1049,5
"2020-04-03","Sint Maarten",41486,7,1,23,2
"2020-04-03","Slovakia",5447011,26,0,426,0
"2020-04-03","Slovenia",2067372,56,1,897,16
"2020-04-03","Somalia",15008154,0,0,5,0
"2020-04-03","South Africa",57779622,82,0,1462,5
"2020-04-03","South Korea",51635256,86,5,10062,174
"2020-04-03","Spain",46723749,8102,950,110238,10003
"2020-04-03","Sri Lanka",21670000,5,1,148,3
"2020-04-03","Sudan",41801533,0,0,7,2
"2020-04-03","Suriname",575991,0,0,10,0
"2020-04-03","Sweden",10183175,519,43,5466,282
"2020-04-03","Switzerland",8516543,1124,54,18194,432
"2020-04-03","Syria",16906283,6,0,16,2
"2020-04-03","Taiwan",23780452,0,0,339,5
"2020-04-03","Thailand",69428524,104,3,1875,15
"2020-04-03","Timor Leste",1267972,0,0,1,0
"2020-04-03","Togo",7889094,3,0,39,2
"2020-04-03","Trinidad and Tobago",1389858,8,1,97,6
"2020-04-03","Tunisia",11565204,61,3,455,13
"2020-04-03","Turkey",82319724,2456,79,18135,356
"2020-04-03","Turks and Caicos islands",31458,0,0,5,0
"2020-04-03","Uganda",42723139,1,0,45,0
"2020-04-03","Ukraine",44622516,10,0,804,20
"2020-04-03","United Arab Emirates",9630959,360,2,1024,8
"2020-04-03","United Kingdom",66488991,4244,389,33718,2921
"2020-04-03","United Republic of Tanzania",56318348,1,0,21,1
"2020-04-03","United States Virgin Islands",106977,3,0,33,0
"2020-04-03","United States of America",327167434,28819,915,245540,6053
"2020-04-03","Uruguay",3449299,31,2,369,4
"2020-04-03","Uzbekistan",32955400,3,0,190,2
"2020-04-03","Venezuela",28870195,1,0,144,3
"2020-04-03","Vietnam",95540395,4,0,239,0
"2020-04-03","Zambia",17351822,3,1,39,1
"2020-04-03","Zimbabwe",14439018,0,0,8,1
"2020-04-04","Afghanistan",37172386,0,0,235,4
"2020-04-04","Albania",2866376,27,1,304,17
"2020-04-04","Algeria",42228429,139,25,986,83
"2020-04-04","Andorra",77006,11,1,439,16
"2020-04-04","Angola",30809762,0,0,8,2
"2020-04-04","Anguilla",0,0,0,3,0
"2020-04-04","Antigua and Barbuda",96286,6,0,15,0
"2020-04-04","Argentina",44494502,132,3,1265,37
"2020-04-04","Armenia",2951776,73,3,736,7
"2020-04-04","Aruba",105845,2,0,62,0
"2020-04-04","Australia",24992369,324,7,5548,30
"2020-04-04","Austria",8847037,396,10,11525,168
"2020-04-04","Azerbaijan",9942334,43,0,443,5
"2020-04-04","Bahamas",385640,0,2,24,3
"2020-04-04","Bahrain",1569439,0,0,643,4
"2020-04-04","Bangladesh",161356039,5,0,61,6
"2020-04-04","Barbados",286641,0,0,45,0
"2020-04-04","Belarus",9485386,97,0,351,4
"2020-04-04","Belgium",11422068,1422,132,16770,1143
"2020-04-04","Belize",383071,1,0,4,0
"2020-04-04","Benin",11485048,3,0,16,0
"2020-04-04","Bermuda",63968,0,0,35,0
"2020-04-04","Bhutan",754394,0,0,5,0
"2020-04-04","Bolivia",11353142,7,1,139,10
"2020-04-04","Bonaire, Saint Eustatius and Saba",0,0,0,2,0
"2020-04-04","Bosnia and Herzegovina",3323929,54,1,586,18
"2020-04-04","Botswana",2254126,0,0,4,1
"2020-04-04","Brazil",209469333,1146,60,9056,359
"2020-04-04","British Virgin Islands",29802,0,0,3,0
"2020-04-04","Brunei Darussalam",428962,0,0,133,1
"2020-04-04","Bulgaria",7024216,28,4,485,14
"2020-04-04","Burkina Faso",19751535,0,0,288,16
"2020-04-04","Burundi",11175378,0,0,3,0
"2020-04-04","Cambodia",16249798,0,0,114,0
"2020-04-04","Cameroon",25216237,238,1,509,8
"2020-04-04","Canada",37058856,1251,49,12519,187
"2020-04-04","Cape Verde",543767,0,0,6,1
"2020-04-04","Cayman Islands",64174,1,0,29,1
"2020-04-04","Central African Republic",4666377,0,0,8,0
"2020-04-04","Chad",15477751,0,0,7,0
"2020-04-04","Chile",18729160,333,4,3737,22
"2020-04-04","China",1392730000,62,4,82527,3330
"2020-04-04","Colombia",49648685,106,6,1267,25
"2020-04-04","Congo",5244363,0,0,41,3
"2020-04-04","Costa Rica",4999441,20,0,416,2
"2020-04-04","Cote dIvoire",25069229,24,0,218,1
"2020-04-04","Croatia",4089400,68,1,1079,8
"2020-04-04","Cuba",11338138,36,0,269,6
"2020-04-04","Cura̤ao",159849,0,0,11,1
"2020-04-04","Cyprus",1189265,40,2,396,11
"2020-04-04","Czechia",0,332,9,4190,53
"2020-04-04","Democratic Republic of the Congo",84068091,11,2,134,13
"2020-04-04","Denmark",5797446,371,16,3757,139
"2020-04-04","Djibouti",958920,0,0,41,0
"2020-04-04","Dominica",71625,2,0,14,0
"2020-04-04","Dominican Republic",10627165,108,8,1488,68
